,geoid,FIPS_county,total_se,total_est
0,05000US01003,01003,2.1510212,60.568504
1,05000US01003,01003,2.1671245,59.344303
2,05000US01003,01003,2.8543525,64.713257
3,05000US01003,01003,2.1890688,58.466194
4,05000US01003,01003,2.1358421,58.305519
5,05000US01003,01003,2.5258615,60.638439
6,05000US01003,01003,2.2592554,57.495491
7,05000US01003,01003,2.1229734,60.261112
8,05000US01003,01003,2.704232,57.451206
9,05000US01015,01015,2.1838009,56.983532
10,05000US01015,01015,2.4837608,55.903172
11,05000US01015,01015,2.2528169,52.148277
12,05000US01015,01015,2.5272563,51.740582
13,05000US01015,01015,2.6444533,50.679947
14,05000US01015,01015,2.4723904,54.707996
15,05000US01015,01015,2.9217861,47.419762
16,05000US01015,01015,2.714412,49.418507
17,05000US01015,01015,2.7896519,53.880291
18,05000US01043,01043,3.5314448,58.499424
19,05000US01043,01043,3.5249577,57.84639
20,05000US01043,01043,2.6079884,59.096985
21,05000US01043,01043,2.6582687,56.876259
22,05000US01043,01043,2.8426483,60.311729
23,05000US01043,01043,3.75456,56.722538
24,05000US01043,01043,2.5907404,50.459789
25,05000US01043,01043,2.0659807,52.827599
26,05000US01043,01043,3.4718168,53.088875
27,05000US01049,01049,3.8115673,50.875324
28,05000US01049,01049,3.1694136,54.659779
29,05000US01049,01049,4.216197,54.838562
30,05000US01049,01049,3.8186889,49.867268
31,05000US01049,01049,3.0748625,49.458088
32,05000US01049,01049,3.71999,48.791096
33,05000US01049,01049,3.3928227,43.077442
34,05000US01049,01049,3.457978,44.047295
35,05000US01049,01049,3.7121241,46.682625
36,05000US01051,01051,0.43412495,69.772171
37,05000US01051,01051,2.9253633,70.699844
38,05000US01051,01051,3.1604722,70.319717
39,05000US01051,01051,2.5495191,64.486107
40,05000US01051,01051,3.4407909,68.891022
41,05000US01051,01051,3.0209444,65.729736
42,05000US01051,01051,3.5081193,61.104607
43,05000US01051,01051,3.5298779,68.353943
44,05000US01051,01051,3.4384944,65.122307
45,05000US01055,01055,2.1517553,55.836792
46,05000US01055,01055,3.1962693,55.677296
47,05000US01055,01055,2.6411827,54.30233
48,05000US01055,01055,2.1981213,55.609978
49,05000US01055,01055,2.2110062,51.032478
50,05000US01055,01055,2.3567638,50.978653
51,05000US01055,01055,2.9315562,50.155281
52,05000US01055,01055,2.7684579,55.114166
53,05000US01055,01055,2.8680224,46.351494
54,05000US01069,01069,1.4203095,60.315479
55,05000US01069,01069,1.6762661,60.539597
56,05000US01069,01069,1.6777445,60.0317
57,05000US01069,01069,1.2568724,59.684628
58,05000US01069,01069,1.432915,60.120075
59,05000US01069,01069,1.46894,56.116096
60,05000US01069,01069,1.829792,59.408688
61,05000US01069,01069,1.5872723,55.850071
62,05000US01069,01069,1.6467472,59.802906
63,05000US01073,01073,1.2208519,68.129631
64,05000US01073,01073,1.2207893,68.002884
65,05000US01073,01073,1.1079082,67.170067
66,05000US01073,01073,0.72776622,63.513309
67,05000US01073,01073,1.088528,64.221985
68,05000US01073,01073,0.95027548,63.322651
69,05000US01073,01073,1.0906951,65.787033
70,05000US01073,01073,1.184034,61.135094
71,05000US01073,01073,1.090831,63.873672
72,05000US01077,01077,2.8340197,54.74128
73,05000US01077,01077,2.7683413,57.574127
74,05000US01077,01077,2.9687767,57.499908
75,05000US01077,01077,2.5724754,53.358727
76,05000US01077,01077,2.8562229,55.073887
77,05000US01077,01077,2.7188997,53.559856
78,05000US01077,01077,2.922678,51.968033
79,05000US01077,01077,3.1609445,55.434124
80,05000US01077,01077,3.072402,53.957008
81,05000US01081,01081,1.8400471,61.719185
82,05000US01081,01081,2.1707232,62.713264
83,05000US01081,01081,3.0250194,67.831535
84,05000US01081,01081,2.0140877,63.697441
85,05000US01081,01081,2.6747744,66.138451
86,05000US01081,01081,1.8073227,58.555336
87,05000US01081,01081,2.7099314,66.654831
88,05000US01081,01081,3.0012228,59.838711
89,05000US01081,01081,2.8765228,60.338615
90,05000US01083,01083,2.7565863,62.97393
91,05000US01083,01083,2.7406852,66.087196
92,05000US01083,01083,3.3766463,66.312866
93,05000US01083,01083,2.6994505,63.845325
94,05000US01083,01083,2.663285,63.486694
95,05000US01083,01083,2.9525685,57.858139
96,05000US01083,01083,2.6137958,59.834213
97,05000US01083,01083,2.9272246,60.941296
98,05000US01083,01083,2.701442,63.652821
99,05000US01089,01089,1.0957696,69.909683
100,05000US01089,01089,1.3238182,70.716003
101,05000US01089,01089,1.573137,70.596046
102,05000US01089,01089,1.3007169,69.878769
103,05000US01089,01089,1.4420033,68.481049
104,05000US01089,01089,1.4198933,67.81443
105,05000US01089,01089,1.2771864,67.262306
106,05000US01089,01089,1.4952121,67.822853
107,05000US01089,01089,1.6412586,66.084412
108,05000US01095,01095,3.3263166,58.883923
109,05000US01095,01095,2.7223668,59.505566
110,05000US01095,01095,2.209357,53.087204
111,05000US01095,01095,2.4562736,53.436588
112,05000US01095,01095,2.5898042,59.026218
113,05000US01095,01095,2.4422863,51.188545
114,05000US01095,01095,2.760999,56.921284
115,05000US01095,01095,3.4710698,49.764694
116,05000US01095,01095,2.5099587,54.605431
117,05000US01097,01097,1.6563097,63.656963
118,05000US01097,01097,1.3234388,65.802887
119,05000US01097,01097,1.8743597,61.712749
120,05000US01097,01097,1.3421293,63.460125
121,05000US01097,01097,1.2627643,60.660656
122,05000US01097,01097,1.5963974,62.502872
123,05000US01097,01097,1.2861491,59.773266
124,05000US01097,01097,1.1818745,60.486107
125,05000US01097,01097,1.4195001,61.046673
126,05000US01101,01101,1.9951824,70.769341
127,05000US01101,01101,1.9606376,72.194618
128,05000US01101,01101,2.2103953,69.424316
129,05000US01101,01101,1.8797705,68.452736
130,05000US01101,01101,2.1436858,68.727699
131,05000US01101,01101,2.0345843,68.702332
132,05000US01101,01101,1.793733,65.846344
133,05000US01101,01101,1.9118733,66.728271
134,05000US01101,01101,2.1543446,63.274063
135,05000US01103,01103,2.6218615,61.85231
136,05000US01103,01103,2.7738907,61.965145
137,05000US01103,01103,2.1957819,58.686756
138,05000US01103,01103,2.0279441,57.270031
139,05000US01103,01103,2.8281882,57.537048
140,05000US01103,01103,2.4896886,56.066017
141,05000US01103,01103,3.0484312,57.57954
142,05000US01103,01103,2.8285217,58.150227
143,05000US01103,01103,2.9139721,56.186306
144,05000US01115,01115,2.663825,62.14463
145,05000US01115,01115,3.2625654,64.567413
146,05000US01115,01115,3.951441,58.663498
147,05000US01115,01115,2.873096,61.622406
148,05000US01115,01115,3.3044667,59.672581
149,05000US01115,01115,3.2184103,55.80899
150,05000US01115,01115,3.0365677,57.919079
151,05000US01115,01115,3.2432296,61.46624
152,05000US01115,01115,2.9162948,60.377728
153,05000US01117,01117,1.7715845,78.049286
154,05000US01117,01117,1.5696898,76.93824
155,05000US01117,01117,1.7567228,73.503799
156,05000US01117,01117,1.4034154,71.865044
157,05000US01117,01117,1.2271494,72.152481
158,05000US01117,01117,1.6603686,71.853546
159,05000US01117,01117,1.745218,69.602699
160,05000US01117,01117,1.837483,69.984505
161,05000US01117,01117,1.812979,70.929726
162,05000US01121,01121,3.1659305,48.417175
163,05000US01121,01121,2.9186594,47.842045
164,05000US01121,01121,3.960799,52.803848
165,05000US01121,01121,3.6273398,52.084263
166,05000US01121,01121,3.463645,51.862938
167,05000US01121,01121,2.8130538,52.250183
168,05000US01121,01121,2.9923587,49.065067
169,05000US01121,01121,3.6290462,48.905441
170,05000US01121,01121,3.9534786,48.693687
171,05000US01125,01125,1.97539,64.493111
172,05000US01125,01125,2.395031,66.786003
173,05000US01125,01125,1.6673801,67.820038
174,05000US01125,01125,1.679828,64.206764
175,05000US01125,01125,2.412215,65.024773
176,05000US01125,01125,2.3386967,63.156563
177,05000US01125,01125,1.9553741,66.373924
178,05000US01125,01125,2.864048,61.280083
179,05000US01125,01125,2.2880728,63.21386
180,05000US01127,01127,3.3987105,47.292267
181,05000US01127,01127,3.1191528,43.539814
182,05000US01127,01127,3.2587755,44.459202
183,05000US01127,01127,2.5445724,40.718082
184,05000US01127,01127,3.2384655,41.440853
185,05000US01127,01127,2.8358388,42.549149
186,05000US01127,01127,2.9885325,42.60339
187,05000US01127,01127,3.5988834,43.026894
188,05000US01127,01127,3.2741566,41.699322
189,05000US02020,02020,1.6793178,75.018936
190,05000US02020,02020,1.5116276,79.154297
191,05000US02020,02020,1.8028287,74.929314
192,05000US02020,02020,1.7151753,72.816238
193,05000US02020,02020,2.0950787,71.032867
194,05000US02020,02020,1.812673,73.809525
195,05000US02020,02020,1.6790155,70.475616
196,05000US02020,02020,1.830049,69.67662
197,05000US02020,02020,1.5407083,72.046608
198,05000US02090,02090,3.7192967,72.065422
199,05000US02090,02090,3.7677948,65.654648
200,05000US02090,02090,4.3558879,69.251526
201,05000US02090,02090,3.4130738,63.451134
202,05000US02090,02090,3.2674327,65.261688
203,05000US02090,02090,3.4092116,69.816185
204,05000US02090,02090,3.3475776,69.606148
205,05000US02090,02090,4.1543746,69.879807
206,05000US02090,02090,3.3956032,72.616539
207,05000US02170,02170,2.3331559,72.515388
208,05000US02170,02170,2.4139533,72.790657
209,05000US02170,02170,2.5562763,66.050346
210,05000US02170,02170,1.7019368,70.863518
211,05000US02170,02170,1.8011203,67.94548
212,05000US02170,02170,1.4886832,68.911095
213,05000US02170,02170,1.6486042,72.226044
214,05000US02170,02170,1.4748585,73.627228
215,05000US02170,02170,1.8964561,66.902916
216,05000US04001,04001,3.3968554,25.466412
217,05000US04001,04001,2.5434294,27.846437
218,05000US04003,04003,2.368917,61.962097
219,05000US04003,04003,2.1852958,61.952293
220,05000US04003,04003,2.751852,56.939461
221,05000US04003,04003,2.9679127,54.886604
222,05000US04003,04003,2.6788425,58.116798
223,05000US04003,04003,2.3021915,62.281746
224,05000US04003,04003,2.6125889,55.612816
225,05000US04003,04003,2.7678225,53.048618
226,05000US04003,04003,2.4546635,55.281075
227,05000US04005,04005,2.3639078,57.185745
228,05000US04005,04005,2.819432,65.508896
229,05000US04005,04005,2.3037167,61.089314
230,05000US04005,04005,2.8990555,58.501987
231,05000US04005,04005,2.6927958,52.063484
232,05000US04005,04005,2.2150929,58.209167
233,05000US04005,04005,2.3236961,52.638142
234,05000US04005,04005,2.4960959,59.113266
235,05000US04005,04005,3.0665905,53.758209
236,05000US04013,04013,0.46937549,76.815178
237,05000US04013,04013,0.39651281,75.076019
238,05000US04013,04013,0.6980781,75.0905
239,05000US04013,04013,0.4394269,71.943436
240,05000US04013,04013,0.36503643,70.018692
241,05000US04013,04013,0.44695443,69.491928
242,05000US04013,04013,0.4372927,69.38118
243,05000US04013,04013,0.44376186,69.419655
244,05000US04013,04013,0.46684295,69.032433
245,05000US04015,04015,2.2005975,57.027508
246,05000US04015,04015,2.0241752,61.143612
247,05000US04015,04015,2.6650653,56.076443
248,05000US04015,04015,2.5192561,52.100426
249,05000US04015,04015,2.5393336,54.204815
250,05000US04015,04015,1.6122414,50.547279
251,05000US04015,04015,2.4662974,53.115284
252,05000US04015,04015,2.2814395,55.589939
253,05000US04015,04015,1.7314879,52.673752
254,05000US04017,04017,2.886971,50.27076
255,05000US04017,04017,2.9062347,49.00621
256,05000US04017,04017,3.2442093,41.071808
257,05000US04017,04017,2.5924969,38.988625
258,05000US04017,04017,2.4859691,37.020596
259,05000US04017,04017,2.3422258,38.850872
260,05000US04017,04017,2.8978629,37.007774
261,05000US04017,04017,2.399394,36.702629
262,05000US04017,04017,3.1487212,43.994602
263,05000US04019,04019,0.87739724,68.097588
264,05000US04019,04019,0.90024954,68.399902
265,05000US04019,04019,0.94249177,66.446854
266,05000US04019,04019,0.75444102,64.961349
267,05000US04019,04019,0.83743429,61.924107
268,05000US04019,04019,0.718692,62.657196
269,05000US04019,04019,0.89631665,62.676506
270,05000US04019,04019,0.78649652,61.449295
271,05000US04019,04019,0.73614281,63.506073
272,05000US04021,04021,1.5006337,66.342003
273,05000US04021,04021,1.6451889,67.757629
274,05000US04021,04021,3.196629,63.839619
275,05000US04021,04021,1.4949896,63.786942
276,05000US04021,04021,1.6394827,61.624569
277,05000US04021,04021,1.4927646,60.892338
278,05000US04021,04021,1.7149631,59.88018
279,05000US04021,04021,1.1608487,60.233223
280,05000US04021,04021,1.4427264,60.958256
281,05000US04025,04025,1.9968545,61.928726
282,05000US04025,04025,2.0933886,58.607059
283,05000US04025,04025,2.6538794,59.282612
284,05000US04025,04025,2.0402212,53.855114
285,05000US04025,04025,1.9951972,57.006294
286,05000US04025,04025,1.9019471,56.838112
287,05000US04025,04025,2.2554712,59.146965
288,05000US04025,04025,2.4494588,56.561733
289,05000US04025,04025,1.8886228,60.529846
290,05000US04027,04027,2.1644411,52.465988
291,05000US04027,04027,2.4696932,61.912189
292,05000US04027,04027,2.5999465,55.709778
293,05000US04027,04027,2.0589263,57.886505
294,05000US04027,04027,2.2303553,57.573574
295,05000US04027,04027,2.0273018,58.10799
296,05000US04027,04027,1.7559741,59.787041
297,05000US04027,04027,2.1011484,55.61092
298,05000US04027,04027,2.1404815,57.521065
299,05000US05007,05007,2.0283949,73.926735
300,05000US05007,05007,2.1435087,71.998764
301,05000US05007,05007,2.51334,68.438652
302,05000US05007,05007,1.5258512,69.971474
303,05000US05007,05007,1.6894937,69.168533
304,05000US05007,05007,2.0756292,66.417763
305,05000US05007,05007,1.6862502,68.690132
306,05000US05007,05007,1.9425461,69.856781
307,05000US05007,05007,1.1455677,68.933441
308,05000US05031,05031,3.4695618,62.862045
309,05000US05031,05031,2.7712286,61.844589
310,05000US05031,05031,3.6724105,63.469551
311,05000US05031,05031,2.5596337,67.562683
312,05000US05031,05031,3.198766,63.571697
313,05000US05031,05031,3.3690772,67.158012
314,05000US05031,05031,2.8593974,61.501789
315,05000US05031,05031,3.797333,56.033165
316,05000US05031,05031,3.0914805,61.958931
317,05000US05045,05045,2.4733431,72.689552
318,05000US05045,05045,3.0355983,68.22818
319,05000US05045,05045,3.1233289,71.387711
320,05000US05045,05045,1.7471142,71.217255
321,05000US05045,05045,3.0444343,67.536285
322,05000US05045,05045,2.5119095,65.829071
323,05000US05045,05045,3.0656192,65.150154
324,05000US05045,05045,2.7629774,65.390663
325,05000US05045,05045,2.1877398,65.175629
326,05000US05051,05051,2.6039243,55.3545
327,05000US05051,05051,2.3344641,56.102501
328,05000US05051,05051,3.4937217,52.336018
329,05000US05051,05051,3.0039232,60.629551
330,05000US05051,05051,3.8167577,56.916012
331,05000US05051,05051,2.8027205,49.73904
332,05000US05051,05051,3.0687943,52.757782
333,05000US05051,05051,3.4188364,54.662331
334,05000US05051,05051,2.9764426,54.745205
335,05000US05069,05069,3.5565488,56.603577
336,05000US05069,05069,4.1320434,57.347977
337,05000US05069,05069,3.4109533,51.002914
338,05000US05069,05069,3.4648252,52.995735
339,05000US05069,05069,2.9345469,54.398525
340,05000US05069,05069,3.7779651,55.427254
341,05000US05069,05069,3.76213,47.103832
342,05000US05085,05085,2.8474591,69.435013
343,05000US05085,05085,3.6706154,65.701393
344,05000US05085,05085,2.4714479,69.931358
345,05000US05085,05085,3.1981733,67.680481
346,05000US05085,05085,3.4757023,70.44355
347,05000US05085,05085,2.7865653,70.155922
348,05000US05085,05085,3.1412189,63.533222
349,05000US05085,05085,2.8805668,62.736713
350,05000US05085,05085,3.1816046,61.889416
351,05000US05119,05119,1.6991148,67.03614
352,05000US05119,05119,1.5447891,66.52932
353,05000US05119,05119,1.5881754,68.854485
354,05000US05119,05119,1.5224693,65.720924
355,05000US05119,05119,1.394483,65.033737
356,05000US05119,05119,1.5905315,65.361839
357,05000US05119,05119,1.2376119,63.026333
358,05000US05119,05119,1.668831,64.18721
359,05000US05119,05119,1.6373804,65.292969
360,05000US05125,05125,2.7018139,63.249855
361,05000US05125,05125,2.688004,67.048798
362,05000US05125,05125,1.9498041,71.19754
363,05000US05125,05125,2.5436151,62.219906
364,05000US05125,05125,2.6650393,60.579414
365,05000US05125,05125,2.5016403,62.220184
366,05000US05125,05125,2.5680923,61.545647
367,05000US05125,05125,2.3678989,59.764393
368,05000US05125,05125,2.8254151,62.277214
369,05000US05131,05131,3.3052278,61.851353
370,05000US05131,05131,2.7257004,60.840122
371,05000US05131,05131,3.0794377,63.334595
372,05000US05131,05131,3.134371,65.457657
373,05000US05131,05131,2.9192698,60.330521
374,05000US05131,05131,3.0995629,52.715809
375,05000US05131,05131,2.6794848,61.863159
376,05000US05131,05131,2.7326794,56.183731
377,05000US05131,05131,3.0423737,59.384907
378,05000US05143,05143,2.0598438,67.716682
379,05000US05143,05143,1.4501823,69.345848
380,05000US05143,05143,2.4467974,68.150345
381,05000US05143,05143,2.4135118,67.125854
382,05000US05143,05143,1.5246996,67.243835
383,05000US05143,05143,2.2351644,66.411835
384,05000US05143,05143,2.2828681,63.891487
385,05000US05143,05143,2.5807765,65.205452
386,05000US05143,05143,1.8172182,63.455982
387,05000US05145,05145,3.1633246,56.918041
388,05000US05145,05145,3.3239632,53.133114
389,05000US05145,05145,3.3502498,59.839237
390,05000US05145,05145,3.2244141,57.06522
391,05000US05145,05145,3.2631397,56.376034
392,05000US05145,05145,3.7200165,55.713707
393,05000US05145,05145,4.3021216,46.796749
394,05000US05145,05145,3.3874848,55.674599
395,05000US05145,05145,3.9494662,55.325775
396,05000US06001,06001,0.54846865,77.801804
397,05000US06001,06001,0.76845807,76.962128
398,05000US06001,06001,0.70462376,76.998642
399,05000US06001,06001,0.65140229,75.690857
400,05000US06001,06001,0.72944832,75.539932
401,05000US06001,06001,0.62091279,73.97113
402,05000US06001,06001,0.71907139,73.612694
403,05000US06001,06001,0.55873001,73.972549
404,05000US06001,06001,0.67310292,73.926727
405,05000US06007,06007,2.3155046,64.497086
406,05000US06007,06007,1.608523,64.379532
407,05000US06007,06007,2.5311584,65.459732
408,05000US06007,06007,1.6715137,64.771828
409,05000US06007,06007,1.6510723,62.625355
410,05000US06007,06007,2.3557129,59.688408
411,05000US06007,06007,1.7743101,61.941154
412,05000US06007,06007,1.8254567,59.21883
413,05000US06007,06007,2.4195542,58.952255
414,05000US06013,06013,0.51143122,77.851723
415,05000US06013,06013,0.84489501,78.493248
416,05000US06013,06013,0.95141965,77.339714
417,05000US06013,06013,0.74406666,77.372566
418,05000US06013,06013,0.74685597,73.676552
419,05000US06013,06013,0.77444845,74.645119
420,05000US06013,06013,0.6605857,74.001663
421,05000US06013,06013,1.0010338,73.962952
422,05000US06013,06013,0.80913222,74.834641
423,05000US06017,06017,2.1418047,74.708618
424,05000US06017,06017,1.8029985,75.327927
425,05000US06017,06017,1.8712816,73.955292
426,05000US06017,06017,1.8226583,71.914604
427,05000US06017,06017,1.7825557,69.857841
428,05000US06017,06017,1.8447518,71.865753
429,05000US06017,06017,1.7813209,72.841576
430,05000US06017,06017,2.0344012,72.304039
431,05000US06017,06017,2.1423137,67.94622
432,05000US06019,06019,0.97654414,74.641327
433,05000US06019,06019,0.98033631,73.92778
434,05000US06019,06019,1.0749695,73.673759
435,05000US06019,06019,0.91180986,72.405121
436,05000US06019,06019,0.86727834,71.187958
437,05000US06019,06019,1.2156862,70.128159
438,05000US06019,06019,1.1192217,70.710579
439,05000US06019,06019,1.2878374,69.859192
440,05000US06019,06019,1.4216231,69.653618
441,05000US06023,06023,1.9527411,59.937443
442,05000US06023,06023,2.3840423,63.307983
443,05000US06023,06023,2.5515978,60.163742
444,05000US06023,06023,2.6577103,65.841408
445,05000US06023,06023,2.3631823,59.50259
446,05000US06023,06023,2.6527183,54.722637
447,05000US06023,06023,2.4429619,55.999863
448,05000US06023,06023,2.4324834,60.445572
449,05000US06023,06023,3.0852985,58.786877
450,05000US06025,06025,2.5128288,68.047974
451,05000US06025,06025,2.6819105,68.16832
452,05000US06025,06025,2.3405983,71.268219
453,05000US06025,06025,3.0115497,63.713844
454,05000US06025,06025,3.2419372,62.186085
455,05000US06025,06025,2.3395228,70.185783
456,05000US06025,06025,2.4748945,70.099892
457,05000US06025,06025,3.4633954,64.56514
458,05000US06025,06025,3.0808518,63.270985
459,05000US06029,06029,0.90549088,74.90126
460,05000US06029,06029,0.76775092,72.34774
461,05000US06029,06029,1.125267,72.272964
462,05000US06029,06029,1.1031206,71.804596
463,05000US06029,06029,1.1115042,69.991493
464,05000US06029,06029,1.1518813,70.918854
465,05000US06029,06029,1.1249056,71.13517
466,05000US06029,06029,1.2421278,70.012138
467,05000US06029,06029,1.030708,68.57251
468,05000US06031,06031,4.3170028,75.334488
469,05000US06031,06031,3.21948,72.419228
470,05000US06031,06031,2.8609364,74.375603
471,05000US06031,06031,2.0482783,72.078674
472,05000US06031,06031,2.7677474,69.696541
473,05000US06031,06031,2.6711025,69.9869
474,05000US06031,06031,3.7095909,69.796829
475,05000US06031,06031,3.0682528,67.429886
476,05000US06031,06031,2.7422092,74.217667
477,05000US06033,06033,4.5796523,63.80233
478,05000US06033,06033,4.0253973,64.245461
479,05000US06033,06033,4.2031393,58.524853
480,05000US06033,06033,4.7841344,61.356323
481,05000US06033,06033,4.1696873,61.132874
482,05000US06033,06033,3.8167701,41.427933
483,05000US06033,06033,4.2164779,54.23246
484,05000US06033,06033,4.6510129,49.065453
485,05000US06033,06033,3.1619952,52.202141
486,05000US06037,06037,0.30471346,77.617966
487,05000US06037,06037,0.32045949,77.00267
488,05000US06037,06037,0.27584004,76.03614
489,05000US06037,06037,0.28077558,75.742241
490,05000US06037,06037,0.34327608,74.265205
491,05000US06037,06037,0.22798838,73.315849
492,05000US06037,06037,0.31611004,72.827377
493,05000US06037,06037,0.25861314,72.509178
494,05000US06037,06037,0.2696752,71.807472
495,05000US06039,06039,2.1755469,71.404884
496,05000US06039,06039,1.6373925,74.902817
497,05000US06039,06039,3.6278481,66.403915
498,05000US06039,06039,3.1549261,68.047241
499,05000US06039,06039,3.1578546,66.765747
500,05000US06039,06039,2.7048731,64.947548
501,05000US06039,06039,3.3247848,65.477509
502,05000US06039,06039,3.2404675,67.757011
503,05000US06039,06039,2.863199,67.183228
504,05000US06041,06041,1.5379145,72.213943
505,05000US06041,06041,1.6947776,75.277367
506,05000US06041,06041,1.7921435,71.913719
507,05000US06041,06041,1.6724082,70.976418
508,05000US06041,06041,1.6583854,72.440247
509,05000US06041,06041,1.4216337,72.832146
510,05000US06041,06041,1.4194407,70.847946
511,05000US06041,06041,1.373379,73.12999
512,05000US06041,06041,1.595722,72.4049
513,05000US06045,06045,2.7702029,57.770802
514,05000US06045,06045,3.722728,54.219894
515,05000US06045,06045,3.8440168,54.893135
516,05000US06045,06045,2.9809234,53.098793
517,05000US06045,06045,3.8224752,58.305229
518,05000US06045,06045,2.9329355,56.610535
519,05000US06045,06045,3.0178919,55.559368
520,05000US06045,06045,3.5194035,44.362659
521,05000US06045,06045,4.1902847,53.272617
522,05000US06047,06047,1.7109635,72.408447
523,05000US06047,06047,2.5306087,73.848366
524,05000US06047,06047,2.2492518,72.340538
525,05000US06047,06047,1.8550448,73.770493
526,05000US06047,06047,2.1582189,67.446495
527,05000US06047,06047,2.4952323,70.603745
528,05000US06047,06047,2.2538385,69.935265
529,05000US06047,06047,2.1154029,66.00676
530,05000US06047,06047,2.5448897,63.12991
531,05000US06053,06053,1.7720654,73.914658
532,05000US06053,06053,1.7568231,70.451057
533,05000US06053,06053,1.751093,71.406898
534,05000US06053,06053,1.8094388,71.40004
535,05000US06053,06053,1.9233942,69.351891
536,05000US06053,06053,1.3095849,67.401329
537,05000US06053,06053,1.3871485,66.211029
538,05000US06053,06053,1.5268991,68.548462
539,05000US06053,06053,2.0957851,69.121758
540,05000US06055,06055,2.6362233,69.288773
541,05000US06055,06055,2.9462376,70.783249
542,05000US06055,06055,2.8465433,70.783211
543,05000US06055,06055,2.4332478,69.086243
544,05000US06055,06055,1.7436239,74.33036
545,05000US06055,06055,1.9019971,67.666916
546,05000US06055,06055,1.9465704,64.83287
547,05000US06055,06055,2.0186267,66.444801
548,05000US06055,06055,2.1325994,65.268951
549,05000US06057,06057,2.760915,68.961082
550,05000US06057,06057,1.5932891,68.855652
551,05000US06057,06057,2.6062169,71.501373
552,05000US06057,06057,2.4068816,62.519028
553,05000US06057,06057,2.3611553,65.337585
554,05000US06057,06057,2.7916028,64.72683
555,05000US06057,06057,2.7729821,62.281616
556,05000US06057,06057,2.5566435,63.691132
557,05000US06057,06057,2.9730737,64.77417
558,05000US06059,06059,0.57385832,75.981918
559,05000US06059,06059,0.4841885,76.00605
560,05000US06059,06059,0.49443302,76.17025
561,05000US06059,06059,0.44814119,74.472748
562,05000US06059,06059,0.49211499,73.339432
563,05000US06059,06059,0.58271706,72.666306
564,05000US06059,06059,0.51494527,71.353828
565,05000US06059,06059,0.52847403,71.227539
566,05000US06059,06059,0.70437849,70.649048
567,05000US06061,06061,1.4191175,75.417824
568,05000US06061,06061,1.4912264,76.17997
569,05000US06061,06061,1.5895543,74.830368
570,05000US06061,06061,1.4844605,74.242607
571,05000US06061,06061,1.2739544,73.897896
572,05000US06061,06061,1.0320584,73.982147
573,05000US06061,06061,1.367996,72.289589
574,05000US06061,06061,1.1742269,73.256294
575,05000US06061,06061,1.176868,71.847168
576,05000US06065,06065,0.70734334,75.177513
577,05000US06065,06065,0.53853154,76.222252
578,05000US06065,06065,0.84127915,74.798355
579,05000US06065,06065,0.71677542,73.676506
580,05000US06065,06065,0.74807703,73.523392
581,05000US06065,06065,0.62379855,71.488914
582,05000US06065,06065,0.61645484,71.388763
583,05000US06065,06065,0.50133216,71.57386
584,05000US06065,06065,0.63592708,71.569824
585,05000US06067,06067,0.75398993,76.741478
586,05000US06067,06067,0.61316425,76.67012
587,05000US06067,06067,0.71898627,75.844017
588,05000US06067,06067,0.67186099,76.622169
589,05000US06067,06067,0.96083713,74.571053
590,05000US06067,06067,0.785326,73.096588
591,05000US06067,06067,0.57802945,72.745735
592,05000US06067,06067,0.77497536,71.952431
593,05000US06067,06067,0.8196016,71.459373
594,05000US06071,06071,0.5501467,78.537926
595,05000US06071,06071,0.78063393,76.763794
596,05000US06071,06071,0.78415841,76.694748
597,05000US06071,06071,0.48861238,76.28756
598,05000US06071,06071,0.62415284,73.693756
599,05000US06071,06071,0.64972174,74.92495
600,05000US06071,06071,0.65612125,72.186043
601,05000US06071,06071,0.59232742,73.082458
602,05000US06071,06071,0.75869489,72.084671
603,05000US06073,06073,0.55246013,76.5634
604,05000US06073,06073,0.36147887,76.662125
605,05000US06073,06073,0.50079173,75.609566
606,05000US06073,06073,0.55475223,74.900703
607,05000US06073,06073,0.64304036,73.957733
608,05000US06073,06073,0.63046622,73.493835
609,05000US06073,06073,0.50311804,71.709595
610,05000US06073,06073,0.43661851,72.574928
611,05000US06073,06073,0.56982017,72.236618
612,05000US06075,06075,1.129087,71.738068
613,05000US06075,06075,1.1850716,68.955879
614,05000US06075,06075,1.3647076,70.828987
615,05000US06075,06075,1.0223125,70.873581
616,05000US06075,06075,1.3384851,67.821182
617,05000US06075,06075,1.2336804,67.186852
618,05000US06075,06075,1.2218659,67.645767
619,05000US06075,06075,1.0625961,66.422798
620,05000US06075,06075,1.2411034,66.731773
621,05000US06077,06077,0.93946147,76.634903
622,05000US06077,06077,0.98102409,77.837959
623,05000US06077,06077,1.1049583,74.186707
624,05000US06077,06077,1.1190387,73.139351
625,05000US06077,06077,1.3660744,71.975342
626,05000US06077,06077,1.0719398,72.56414
627,05000US06077,06077,0.83831203,72.014122
628,05000US06077,06077,1.0902765,72.140327
629,05000US06077,06077,1.4412481,71.570099
630,05000US06079,06079,1.73913,68.980873
631,05000US06079,06079,1.758094,68.865051
632,05000US06079,06079,1.4529033,66.219864
633,05000US06079,06079,1.826494,66.897781
634,05000US06079,06079,1.9354923,67.242134
635,05000US06079,06079,1.3622742,70.228104
636,05000US06079,06079,1.8389393,66.230438
637,05000US06079,06079,1.5203003,66.076019
